0.000000; 0.000000; 1.536401;
1.000000; 0.000000; 1.536401;
2.000000; 0.000000; 1.533984;
3.000000; 0.000000; 1.536401;
4.000000; 0.000000; 1.535596;
5.000000; 0.000000; 1.537207;
6.000000; 0.000000; 1.534790;
7.000000; 0.000000; 1.538013;
8.000000; 0.000000; 1.533984;
9.000000; 0.000000; 1.538818;
10.000000; 0.000000; 1.538013;
11.000000; 0.000000; 1.539624;
12.000000; 0.000000; 1.540430;
13.000000; 0.000000; 1.546069;
14.000000; 0.000000; 1.540430;
15.000000; 0.000000; 1.543652;
16.000000; 0.000000; 1.535596;
17.000000; 0.000000; 1.538013;
18.000000; 0.000000; 1.533179;
19.000000; 0.000000; 1.544458;
20.000000; 0.000000; 1.539624;
21.000000; 0.000000; 1.542847;
22.000000; 0.000000; 1.541235;
23.000000; 0.000000; 1.539624;
24.000000; 0.000000; 1.540430;
25.000000; 0.000000; 1.540430;
26.000000; 0.000000; 1.536401;
27.000000; 0.000000; 1.540430;
28.000000; 0.000000; 1.539624;
29.000000; 0.000000; 1.542847;
30.000000; 0.000000; 1.539624;
