0.000000; 0.000000; 0.746045;
1.000000; 0.000000; 0.740405;
2.000000; 0.000000; 0.743628;
3.000000; 0.000000; 0.740405;
4.000000; 0.000000; 0.740405;
5.000000; 0.000000; 0.738794;
6.000000; 0.000000; 0.740405;
7.000000; 0.000000; 0.739600;
8.000000; 0.000000; 0.742017;
9.000000; 0.000000; 0.742017;
10.000000; 0.000000; 0.741211;
11.000000; 0.000000; 0.738794;
12.000000; 0.000000; 0.740405;
13.000000; 0.000000; 0.738794;
14.000000; 0.000000; 0.741211;
15.000000; 0.000000; 0.738794;
16.000000; 0.000000; 0.743628;
17.000000; 0.000000; 0.739600;
18.000000; 0.000000; 0.741211;
19.000000; 0.000000; 0.742017;
20.000000; 0.000000; 0.742017;
21.000000; 0.000000; 0.737183;
22.000000; 0.000000; 0.740405;
23.000000; 0.000000; 0.741211;
24.000000; 0.000000; 0.742017;
25.000000; 0.000000; 0.740405;
26.000000; 0.000000; 0.742017;
27.000000; 0.000000; 0.737988;
28.000000; 0.000000; 0.740405;
29.000000; 0.000000; 0.737988;
30.000000; 0.000000; 0.738794;
