0.000000; 0.000000; 0.182886;
1.000000; 0.000000; 0.183691;
2.000000; 0.000000; 0.182886;
3.000000; 0.000000; 0.183691;
4.000000; 0.000000; 0.183691;
5.000000; 0.000000; 0.187720;
6.000000; 0.000000; 0.184497;
7.000000; 0.000000; 0.186914;
8.000000; 0.000000; 0.183691;
9.000000; 0.000000; 0.184497;
10.000000; 0.000000; 0.182080;
11.000000; 0.000000; 0.184497;
12.000000; 0.000000; 0.182886;
13.000000; 0.000000; 0.186108;
14.000000; 0.000000; 0.183691;
15.000000; 0.000000; 0.186108;
16.000000; 0.000000; 0.184497;
17.000000; 0.000000; 0.183691;
18.000000; 0.000000; 0.182080;
19.000000; 0.000000; 0.183691;
20.000000; 0.000000; 0.183691;
21.000000; 0.000000; 0.186914;
22.000000; 0.000000; 0.184497;
23.000000; 0.000000; 0.186108;
24.000000; 0.000000; 0.183691;
25.000000; 0.000000; 0.183691;
26.000000; 0.000000; 0.182080;
27.000000; 0.000000; 0.183691;
28.000000; 0.000000; 0.182886;
29.000000; 0.000000; 0.186108;
30.000000; 0.000000; 0.184497;
