0.000000; 0.000000; 0.462451;
1.000000; 0.000000; 0.465674;
2.000000; 0.000000; 0.464062;
3.000000; 0.000000; 0.464868;
4.000000; 0.000000; 0.464868;
5.000000; 0.000000; 0.468091;
6.000000; 0.000000; 0.465674;
7.000000; 0.000000; 0.468896;
8.000000; 0.000000; 0.463257;
9.000000; 0.000000; 0.467285;
10.000000; 0.000000; 0.462451;
11.000000; 0.000000; 0.465674;
12.000000; 0.000000; 0.464062;
13.000000; 0.000000; 0.468091;
14.000000; 0.000000; 0.465674;
15.000000; 0.000000; 0.470508;
16.000000; 0.000000; 0.467285;
17.000000; 0.000000; 0.469702;
18.000000; 0.000000; 0.464868;
19.000000; 0.000000; 0.468091;
20.000000; 0.000000; 0.467285;
21.000000; 0.000000; 0.468896;
22.000000; 0.000000; 0.466479;
23.000000; 0.000000; 0.468091;
24.000000; 0.000000; 0.464868;
25.000000; 0.000000; 0.466479;
26.000000; 0.000000; 0.464868;
27.000000; 0.000000; 0.469702;
28.000000; 0.000000; 0.467285;
29.000000; 0.000000; 0.470508;
30.000000; 0.000000; 0.468896;
