0.000000; 0.000000; 1.156934;
1.000000; 0.000000; 1.159351;
2.000000; 0.000000; 1.155322;
3.000000; 0.000000; 1.156934;
4.000000; 0.000000; 1.155322;
5.000000; 0.000000; 1.160962;
6.000000; 0.000000; 1.156934;
7.000000; 0.000000; 1.159351;
8.000000; 0.000000; 1.156934;
9.000000; 0.000000; 1.154517;
10.000000; 0.000000; 1.154517;
11.000000; 0.000000; 1.156128;
12.000000; 0.000000; 1.159351;
13.000000; 0.000000; 1.160156;
14.000000; 0.000000; 1.156128;
15.000000; 0.000000; 1.161768;
16.000000; 0.000000; 1.152905;
17.000000; 0.000000; 1.152905;
18.000000; 0.000000; 1.150488;
19.000000; 0.000000; 1.156934;
20.000000; 0.000000; 1.155322;
21.000000; 0.000000; 1.159351;
22.000000; 0.000000; 1.156934;
23.000000; 0.000000; 1.156128;
24.000000; 0.000000; 1.152905;
25.000000; 0.000000; 1.156934;
26.000000; 0.000000; 1.154517;
27.000000; 0.000000; 1.160156;
28.000000; 0.000000; 1.155322;
29.000000; 0.000000; 1.158545;
30.000000; 0.000000; 1.154517;
