0.000000; 0.000000; 0.008862
1.000000; 0.000000; 0.009668
2.000000; 0.000000; 0.070093
3.000000; 0.000000; 0.103931
4.000000; 0.000000; 0.118433
5.000000; 0.000000; 0.134546
6.000000; 0.000000; 0.145825
7.000000; 0.000000; 0.157910
8.000000; 0.000000; 0.165967
9.000000; 0.000000; 0.177246
10.000000; 0.000000; 0.185303
11.000000; 0.000000; 0.194165
12.000000; 0.000000; 0.201416
13.000000; 0.000000; 0.207861
14.000000; 0.000000; 0.214307
15.000000; 0.000000; 0.221558
16.000000; 0.000000; 0.228809
17.000000; 0.000000; 0.237671
18.000000; 0.000000; 0.241699
19.000000; 0.000000; 0.248950
20.000000; 0.000000; 0.255396
21.000000; 0.000000; 0.261841
22.000000; 0.000000; 0.267480
23.000000; 0.000000; 0.273926
24.000000; 0.000000; 0.279565
25.000000; 0.000000; 0.286011
26.000000; 0.000000; 0.290845
27.000000; 0.000000; 0.297290
28.000000; 0.000000; 0.302930
29.000000; 0.000000; 0.308569
30.000000; 0.000000; 0.313403
31.000000; 0.000000; 0.319849
32.000000; 0.000000; 0.323877
33.000000; 0.000000; 0.330322
34.000000; 0.000000; 0.336768
35.000000; 0.000000; 0.343213
36.000000; 0.000000; 0.348853
37.000000; 0.000000; 0.353687
38.000000; 0.000000; 0.356104
39.000000; 0.000000; 0.363354
40.000000; 0.000000; 0.367383
41.000000; 0.000000; 0.373022
42.000000; 0.000000; 0.377856
43.000000; 0.000000; 0.383496
44.000000; 0.000000; 0.388330
45.000000; 0.000000; 0.393970
46.000000; 0.000000; 0.397998
47.000000; 0.000000; 0.403638
48.000000; 0.000000; 0.407666
49.000000; 0.000000; 0.414111
50.000000; 0.000000; 0.418140
51.000000; 0.000000; 0.422974
52.000000; 0.000000; 0.427808
53.000000; 0.000000; 0.432642
54.000000; 0.000000; 0.435864
55.000000; 0.000000; 0.443115
56.000000; 0.000000; 0.445532
57.000000; 0.000000; 0.450366
58.000000; 0.000000; 0.456006
59.000000; 0.000000; 0.460840
60.000000; 0.000000; 0.465674
61.000000; 0.000000; 0.470508
62.000000; 0.000000; 0.472925
63.000000; 0.000000; 0.478564
64.000000; 0.000000; 0.481787
65.000000; 0.000000; 0.485815
66.000000; 0.000000; 0.491455
67.000000; 0.000000; 0.496289
68.000000; 0.000000; 0.499512
69.000000; 0.000000; 0.504346
70.000000; 0.000000; 0.508374
71.000000; 0.000000; 0.513208
72.000000; 0.000000; 0.517236
73.000000; 0.000000; 0.521265
74.000000; 0.000000; 0.524487
75.000000; 0.000000; 0.531738
76.000000; 0.000000; 0.531738
77.000000; 0.000000; 0.538184
78.000000; 0.000000; 0.541406
79.000000; 0.000000; 0.546240
80.000000; 0.000000; 0.549463
81.000000; 0.000000; 0.555908
82.000000; 0.000000; 0.558325
83.000000; 0.000000; 0.563159
84.000000; 0.000000; 0.567993
85.000000; 0.000000; 0.568799
86.000000; 0.000000; 0.572021
87.000000; 0.000000; 0.576855
88.000000; 0.000000; 0.580078
89.000000; 0.000000; 0.585718
90.000000; 0.000000; 0.588940
91.000000; 0.000000; 0.592969
92.000000; 0.000000; 0.595386
93.000000; 0.000000; 0.600220
94.000000; 0.000000; 0.604248
95.000000; 0.000000; 0.608276
96.000000; 0.000000; 0.611499
97.000000; 0.000000; 0.613916
98.000000; 0.000000; 0.618750
99.000000; 0.000000; 0.624390
100.000000; 0.000000; 0.626001
101.000000; 0.000000; 0.629224
102.000000; 0.000000; 0.630835
103.000000; 0.000000; 0.636475
104.000000; 0.000000; 0.638892
105.000000; 0.000000; 0.642920
106.000000; 0.000000; 0.647754
107.000000; 0.000000; 0.651782
108.000000; 0.000000; 0.655005
109.000000; 0.000000; 0.659033
110.000000; 0.000000; 0.659839
111.000000; 0.000000; 0.664673
112.000000; 0.000000; 0.666284
113.000000; 0.000000; 0.670312
114.000000; 0.000000; 0.673535
115.000000; 0.000000; 0.677563
116.000000; 0.000000; 0.680786
117.000000; 0.000000; 0.683203
118.000000; 0.000000; 0.685620
119.000000; 0.000000; 0.691260
120.000000; 0.000000; 0.692871
121.000000; 0.000000; 0.696094
122.000000; 0.000000; 0.700122
123.000000; 0.000000; 0.703345
124.000000; 0.000000; 0.706567
125.000000; 0.000000; 0.708984
126.000000; 0.000000; 0.710596
127.000000; 0.000000; 0.715430
128.000000; 0.000000; 0.717041
129.000000; 0.000000; 0.722681
130.000000; 0.000000; 0.725098
131.000000; 0.000000; 0.728320
132.000000; 0.000000; 0.730737
133.000000; 0.000000; 0.732349
134.000000; 0.000000; 0.734766
135.000000; 0.000000; 0.738794
136.000000; 0.000000; 0.741211
137.000000; 0.000000; 0.743628
138.000000; 0.000000; 0.747656
139.000000; 0.000000; 0.751685
140.000000; 0.000000; 0.754907
141.000000; 0.000000; 0.756519
142.000000; 0.000000; 0.758936
143.000000; 0.000000; 0.763770
144.000000; 0.000000; 0.765381
145.000000; 0.000000; 0.768604
146.000000; 0.000000; 0.769409
147.000000; 0.000000; 0.774243
148.000000; 0.000000; 0.775049
149.000000; 0.000000; 0.779077
150.000000; 0.000000; 0.780688
151.000000; 0.000000; 0.783105
152.000000; 0.000000; 0.788745
153.000000; 0.000000; 0.791968
