0.000000; 0.000000; 0.271509;
1.000000; 0.000000; 0.269092;
2.000000; 0.000000; 0.272314;
3.000000; 0.000000; 0.269897;
4.000000; 0.000000; 0.273926;
5.000000; 0.000000; 0.270703;
6.000000; 0.000000; 0.273120;
7.000000; 0.000000; 0.271509;
8.000000; 0.000000; 0.272314;
9.000000; 0.000000; 0.268286;
10.000000; 0.000000; 0.270703;
11.000000; 0.000000; 0.269897;
12.000000; 0.000000; 0.271509;
13.000000; 0.000000; 0.271509;
14.000000; 0.000000; 0.273120;
15.000000; 0.000000; 0.271509;
16.000000; 0.000000; 0.270703;
17.000000; 0.000000; 0.269092;
18.000000; 0.000000; 0.270703;
19.000000; 0.000000; 0.268286;
20.000000; 0.000000; 0.270703;
21.000000; 0.000000; 0.269897;
22.000000; 0.000000; 0.273120;
23.000000; 0.000000; 0.269897;
24.000000; 0.000000; 0.273120;
25.000000; 0.000000; 0.273120;
26.000000; 0.000000; 0.270703;
27.000000; 0.000000; 0.269897;
28.000000; 0.000000; 0.272314;
29.000000; 0.000000; 0.271509;
30.000000; 0.000000; 0.273120;
